name,oof_balanced_accuracy,oof_delta_vs_base,selected_rows,test_selected_rows,feature_mask,transition_rule,challenger_conf_min,challenger_margin_min,base_conf_max,class_recalls,transition_counts,outcome_counts,meta_fold_mean_delta,meta_fold_min_delta,meta_fold_positive_rate
not_weak_low_color_base_qso_to_galaxy_c0_65_m0_15_b1_00,0.9705355392458305,7.553380792169051e-06,55,22,not_weak_low_color,base_qso_to_galaxy,0.65,0.15,1.0,"{'GALAXY': 0.960244251351065, 'QSO': 0.9772073448690917, 'STAR': 0.9741550215173348}",{},{},,,
not_weak_low_color_base_qso_to_galaxy_c0_65_m0_02_b1_00,0.9705355392458305,7.553380792169051e-06,55,22,not_weak_low_color,base_qso_to_galaxy,0.65,0.02,1.0,"{'GALAXY': 0.960244251351065, 'QSO': 0.9772073448690917, 'STAR': 0.9741550215173348}",{},{},,,
not_weak_low_color_base_qso_to_galaxy_c0_65_m0_10_b0_90,0.9705355392458305,7.553380792169051e-06,55,22,not_weak_low_color,base_qso_to_galaxy,0.65,0.1,0.9,"{'GALAXY': 0.960244251351065, 'QSO': 0.9772073448690917, 'STAR': 0.9741550215173348}",{},{},,,
not_weak_low_color_base_qso_to_galaxy_c0_65_m0_12_b1_00,0.9705355392458305,7.553380792169051e-06,55,22,not_weak_low_color,base_qso_to_galaxy,0.65,0.12,1.0,"{'GALAXY': 0.960244251351065, 'QSO': 0.9772073448690917, 'STAR': 0.9741550215173348}",{},{},,,
not_weak_low_color_base_qso_to_galaxy_c0_65_m0_10_b1_00,0.9705355392458305,7.553380792169051e-06,55,22,not_weak_low_color,base_qso_to_galaxy,0.65,0.1,1.0,"{'GALAXY': 0.960244251351065, 'QSO': 0.9772073448690917, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_40_m0_10_b0_50,0.9705354417088806,7.455843842318899e-06,39,20,all,base_qso_to_galaxy,0.4,0.1,0.5,"{'GALAXY': 0.9602098124403942, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_45_m0_02_b0_50,0.9705354417088806,7.455843842318899e-06,39,21,blue_cloud,base_qso_to_galaxy,0.45,0.02,0.5,"{'GALAXY': 0.9602098124403942, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_65_m0_02_b0_80,0.9705354391006588,7.453235620458187e-06,114,36,gi_0_2,base_qso_to_galaxy,0.65,0.02,0.8,"{'GALAXY': 0.9603634629649253, 'QSO': 0.9770878328197161, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_65_m0_15_b0_80,0.9705354391006588,7.453235620458187e-06,114,36,gi_0_2,base_qso_to_galaxy,0.65,0.15,0.8,"{'GALAXY': 0.9603634629649253, 'QSO': 0.9770878328197161, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_65_m0_05_b0_80,0.9705354391006588,7.453235620458187e-06,114,36,gi_0_2,base_qso_to_galaxy,0.65,0.05,0.8,"{'GALAXY': 0.9603634629649253, 'QSO': 0.9770878328197161, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_65_m0_00_b0_80,0.9705354391006588,7.453235620458187e-06,114,36,gi_0_2,base_qso_to_galaxy,0.65,0.0,0.8,"{'GALAXY': 0.9603634629649253, 'QSO': 0.9770878328197161, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_65_m0_10_b0_80,0.9705354391006588,7.453235620458187e-06,114,36,gi_0_2,base_qso_to_galaxy,0.65,0.1,0.8,"{'GALAXY': 0.9603634629649253, 'QSO': 0.9770878328197161, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_65_m0_12_b0_80,0.9705354391006588,7.453235620458187e-06,114,36,gi_0_2,base_qso_to_galaxy,0.65,0.12,0.8,"{'GALAXY': 0.9603634629649253, 'QSO': 0.9770878328197161, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_65_m0_08_b0_80,0.9705354391006588,7.453235620458187e-06,114,36,gi_0_2,base_qso_to_galaxy,0.65,0.08,0.8,"{'GALAXY': 0.9603634629649253, 'QSO': 0.9770878328197161, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_65_m0_20_b0_80,0.9705354391006588,7.453235620458187e-06,114,36,gi_0_2,base_qso_to_galaxy,0.65,0.2,0.8,"{'GALAXY': 0.9603634629649253, 'QSO': 0.9770878328197161, 'STAR': 0.9741550215173348}",{},{},,,
spectral_af_base_qso_to_galaxy_c0_50_m0_10_b0_60,0.9705354364924367,7.450627398375431e-06,190,89,spectral_af,base_qso_to_galaxy,0.5,0.1,0.6,"{'GALAXY': 0.9605171134894563, 'QSO': 0.9769341744705189, 'STAR': 0.9741550215173348}",{},{},,,
af_blue_cloud_all_changed_c0_65_m0_20_b0_50,0.970535436038492,7.4501734537157915e-06,26,11,af_blue_cloud,all_changed,0.65,0.2,0.5,"{'GALAXY': 0.9601621277948501, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_all_changed_c0_65_m0_00_b0_50,0.970535436038492,7.4501734537157915e-06,26,11,af_blue_cloud,all_changed,0.65,0.0,0.5,"{'GALAXY': 0.9601621277948501, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_all_changed_c0_65_m0_08_b0_50,0.970535436038492,7.4501734537157915e-06,26,11,af_blue_cloud,all_changed,0.65,0.08,0.5,"{'GALAXY': 0.9601621277948501, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_all_changed_c0_65_m0_05_b0_50,0.970535436038492,7.4501734537157915e-06,26,11,af_blue_cloud,all_changed,0.65,0.05,0.5,"{'GALAXY': 0.9601621277948501, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_all_changed_c0_65_m0_15_b0_50,0.970535436038492,7.4501734537157915e-06,26,11,af_blue_cloud,all_changed,0.65,0.15,0.5,"{'GALAXY': 0.9601621277948501, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_all_changed_c0_65_m0_12_b0_50,0.970535436038492,7.4501734537157915e-06,26,11,af_blue_cloud,all_changed,0.65,0.12,0.5,"{'GALAXY': 0.9601621277948501, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_all_changed_c0_65_m0_02_b0_50,0.970535436038492,7.4501734537157915e-06,26,11,af_blue_cloud,all_changed,0.65,0.02,0.5,"{'GALAXY': 0.9601621277948501, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_all_changed_c0_65_m0_10_b0_50,0.970535436038492,7.4501734537157915e-06,26,11,af_blue_cloud,all_changed,0.65,0.1,0.5,"{'GALAXY': 0.9601621277948501, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
all_base_star_to_qso_c0_40_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,72,25,all,base_star_to_qso,0.4,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
rz_0_3_base_star_to_qso_c0_50_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,70,25,rz_0_3,base_star_to_qso,0.5,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
all_base_star_to_qso_c0_45_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,72,25,all,base_star_to_qso,0.45,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
rz_0_4_base_star_to_qso_c0_45_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,72,25,rz_0_4,base_star_to_qso,0.45,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
rz_0_3_base_star_to_qso_c0_45_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,71,25,rz_0_3,base_star_to_qso,0.45,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
weak_low_color_base_star_to_qso_c0_45_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,72,25,weak_low_color,base_star_to_qso,0.45,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
rz_0_4_base_star_to_qso_c0_40_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,72,25,rz_0_4,base_star_to_qso,0.4,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
rz_0_4_base_star_to_qso_c0_50_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,71,25,rz_0_4,base_star_to_qso,0.5,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
weak_low_color_base_star_to_qso_c0_50_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,71,25,weak_low_color,base_star_to_qso,0.5,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
all_base_star_to_qso_c0_50_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,71,25,all,base_star_to_qso,0.5,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
weak_low_color_base_star_to_qso_c0_40_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,72,25,weak_low_color,base_star_to_qso,0.4,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
rz_0_3_base_star_to_qso_c0_40_m0_20_b0_60,0.9705353792285573,7.393363518959362e-06,71,25,rz_0_3,base_star_to_qso,0.4,0.2,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9776256370419061, 'STAR': 0.973852811759586}",{},{},,,
not_weak_low_color_base_galaxy_to_qso_c0_50_m0_00_b0_90,0.970535346780153,7.360915114662525e-06,55,12,not_weak_low_color,base_galaxy_to_qso,0.5,0.0,0.9,"{'GALAXY': 0.9600217230051923, 'QSO': 0.9774292958179319, 'STAR': 0.9741550215173348}",{},{},,,
spectral_af_base_qso_to_galaxy_c0_55_m0_00_b0_50,0.970535344171931,7.358306892690791e-06,21,5,spectral_af,base_qso_to_galaxy,0.55,0.0,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
spectral_af_base_qso_to_galaxy_c0_55_m0_02_b0_50,0.970535344171931,7.358306892690791e-06,21,5,spectral_af,base_qso_to_galaxy,0.55,0.02,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
spectral_af_base_qso_to_galaxy_c0_55_m0_05_b0_50,0.970535344171931,7.358306892690791e-06,21,5,spectral_af,base_qso_to_galaxy,0.55,0.05,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
spectral_af_base_qso_to_galaxy_c0_55_m0_08_b0_50,0.970535344171931,7.358306892690791e-06,21,5,spectral_af,base_qso_to_galaxy,0.55,0.08,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
spectral_af_base_qso_to_galaxy_c0_55_m0_10_b0_50,0.970535344171931,7.358306892690791e-06,21,5,spectral_af,base_qso_to_galaxy,0.55,0.1,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_20_b1_00,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.2,1.0,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_05_b1_00,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.05,1.0,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_10_b0_90,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.1,0.9,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_15_b0_90,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.15,0.9,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_00_b0_90,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.0,0.9,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_15_b1_00,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.15,1.0,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_12_b0_80,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.12,0.8,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_12_b0_90,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.12,0.9,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_12_b1_00,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.12,1.0,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_10_b0_80,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.1,0.8,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_10_b1_00,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.1,1.0,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_02_b1_00,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.02,1.0,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_08_b0_80,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.08,0.8,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_08_b0_90,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.08,0.9,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_08_b1_00,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.08,1.0,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_05_b0_80,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.05,0.8,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_05_b0_90,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.05,0.9,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_00_b0_80,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.0,0.8,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_02_b0_80,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.02,0.8,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_15_b0_80,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.15,0.8,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_20_b0_90,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.2,0.9,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_00_b1_00,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.0,1.0,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_20_b0_80,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.2,0.8,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
blue_cloud_base_qso_to_galaxy_c0_80_m0_02_b0_90,0.970535344171931,7.358306892690791e-06,21,7,blue_cloud,base_qso_to_galaxy,0.8,0.02,0.9,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
mag_range_0_2_base_qso_to_galaxy_c0_50_m0_15_b0_50,0.970535344171931,7.358306892690791e-06,21,9,mag_range_0_2,base_qso_to_galaxy,0.5,0.15,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
mag_range_0_2_base_qso_to_galaxy_c0_50_m0_12_b0_50,0.970535344171931,7.358306892690791e-06,21,10,mag_range_0_2,base_qso_to_galaxy,0.5,0.12,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_60_m0_15_b0_50,0.970535344171931,7.358306892690791e-06,21,12,all,base_qso_to_galaxy,0.6,0.15,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_60_m0_00_b0_50,0.970535344171931,7.358306892690791e-06,21,12,all,base_qso_to_galaxy,0.6,0.0,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_60_m0_02_b0_50,0.970535344171931,7.358306892690791e-06,21,12,all,base_qso_to_galaxy,0.6,0.02,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_60_m0_08_b0_50,0.970535344171931,7.358306892690791e-06,21,12,all,base_qso_to_galaxy,0.6,0.08,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_60_m0_20_b0_50,0.970535344171931,7.358306892690791e-06,21,12,all,base_qso_to_galaxy,0.6,0.2,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_60_m0_12_b0_50,0.970535344171931,7.358306892690791e-06,21,12,all,base_qso_to_galaxy,0.6,0.12,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_60_m0_10_b0_50,0.970535344171931,7.358306892690791e-06,21,12,all,base_qso_to_galaxy,0.6,0.1,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_60_m0_05_b0_50,0.970535344171931,7.358306892690791e-06,21,12,all,base_qso_to_galaxy,0.6,0.05,0.5,"{'GALAXY': 0.9601753735297234, 'QSO': 0.9772756374687348, 'STAR': 0.9741550215173348}",{},{},,,
spectral_m_base_star_to_qso_c0_40_m0_00_b0_60,0.9705353385015423,7.352636503976662e-06,7,1,spectral_m,base_star_to_qso,0.4,0.0,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
spectral_m_base_star_to_qso_c0_40_m0_02_b0_60,0.9705353385015423,7.352636503976662e-06,7,1,spectral_m,base_star_to_qso,0.4,0.02,0.6,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_55_m0_15_b0_50,0.9705353385015423,7.352636503976662e-06,8,4,af_blue_cloud,base_star_to_qso,0.55,0.15,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_55_m0_10_b0_50,0.9705353385015423,7.352636503976662e-06,8,4,af_blue_cloud,base_star_to_qso,0.55,0.1,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_55_m0_08_b0_50,0.9705353385015423,7.352636503976662e-06,8,4,af_blue_cloud,base_star_to_qso,0.55,0.08,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_55_m0_20_b0_50,0.9705353385015423,7.352636503976662e-06,8,4,af_blue_cloud,base_star_to_qso,0.55,0.2,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_55_m0_00_b0_50,0.9705353385015423,7.352636503976662e-06,8,4,af_blue_cloud,base_star_to_qso,0.55,0.0,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_55_m0_12_b0_50,0.9705353385015423,7.352636503976662e-06,8,4,af_blue_cloud,base_star_to_qso,0.55,0.12,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_55_m0_02_b0_50,0.9705353385015423,7.352636503976662e-06,8,4,af_blue_cloud,base_star_to_qso,0.55,0.02,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_40_m0_20_b0_50,0.9705353385015423,7.352636503976662e-06,10,4,af_blue_cloud,base_star_to_qso,0.4,0.2,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_55_m0_05_b0_50,0.9705353385015423,7.352636503976662e-06,8,4,af_blue_cloud,base_star_to_qso,0.55,0.05,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_50_m0_20_b0_50,0.9705353385015423,7.352636503976662e-06,9,4,af_blue_cloud,base_star_to_qso,0.5,0.2,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_qso_c0_45_m0_20_b0_50,0.9705353385015423,7.352636503976662e-06,10,4,af_blue_cloud,base_star_to_qso,0.45,0.2,0.5,"{'GALAXY': 0.9601276888841793, 'QSO': 0.9773353934934226, 'STAR': 0.9741429331270248}",{},{},,,
m_blue_cloud_base_galaxy_to_star_c0_45_m0_20_b0_60,0.9705352732288693,7.287363831043336e-06,14,11,m_blue_cloud,base_galaxy_to_star,0.45,0.2,0.6,"{'GALAXY': 0.9601011974144326, 'QSO': 0.977301247193601, 'STAR': 0.9742033750785746}",{},{},,,
m_blue_cloud_base_galaxy_to_star_c0_50_m0_20_b0_60,0.9705352732288693,7.287363831043336e-06,14,11,m_blue_cloud,base_galaxy_to_star,0.5,0.2,0.6,"{'GALAXY': 0.9601011974144326, 'QSO': 0.977301247193601, 'STAR': 0.9742033750785746}",{},{},,,
m_blue_cloud_base_galaxy_to_star_c0_55_m0_20_b0_60,0.9705352732288693,7.287363831043336e-06,14,11,m_blue_cloud,base_galaxy_to_star,0.55,0.2,0.6,"{'GALAXY': 0.9601011974144326, 'QSO': 0.977301247193601, 'STAR': 0.9742033750785746}",{},{},,,
m_blue_cloud_base_galaxy_to_star_c0_40_m0_20_b0_60,0.9705352732288693,7.287363831043336e-06,14,11,m_blue_cloud,base_galaxy_to_star,0.4,0.2,0.6,"{'GALAXY': 0.9601011974144326, 'QSO': 0.977301247193601, 'STAR': 0.9742033750785746}",{},{},,,
af_blue_cloud_all_changed_c0_80_m0_20_b0_50,0.9705352466349813,7.2607699429516614e-06,6,2,af_blue_cloud,all_changed,0.8,0.2,0.5,"{'GALAXY': 0.9601409346190527, 'QSO': 0.9773097837685564, 'STAR': 0.9741550215173348}",{},{},,,
af_blue_cloud_all_changed_c0_80_m0_15_b0_50,0.9705352466349813,7.2607699429516614e-06,6,2,af_blue_cloud,all_changed,0.8,0.15,0.5,"{'GALAXY': 0.9601409346190527, 'QSO': 0.9773097837685564, 'STAR': 0.9741550215173348}",{},{},,,
af_blue_cloud_all_changed_c0_80_m0_12_b0_50,0.9705352466349813,7.2607699429516614e-06,6,2,af_blue_cloud,all_changed,0.8,0.12,0.5,"{'GALAXY': 0.9601409346190527, 'QSO': 0.9773097837685564, 'STAR': 0.9741550215173348}",{},{},,,
